ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,          U-U3
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,999,-1.99589,9,17.889,NA,NA,,0.812264,-0.00437754,-0.0364323,0.811435
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1000,-1.49826,-9,17.9375,NA,NA,,0.764221,-0.00193378,0.0364517,0.763349
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1001,-1.49826,-8.5,17.9375,NA,NA,,0.688385,-0.00189197,0.0306704,0.687699
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1002,-1.49826,-8,17.9375,NA,NA,,0.616952,-0.00185272,0.0255432,0.61642
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1003,-1.49826,-7.5,17.9375,NA,NA,,0.549903,-0.00181615,0.0210283,0.549498
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1004,-1.49826,-7,17.9375,NA,NA,,0.487215,-0.00178233,0.017084,0.486913
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1005,-1.49826,-6.5,17.9375,NA,NA,,0.428865,-0.00175127,0.0136689,0.428644
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1006,-1.49826,-6,17.9375,NA,NA,,0.374832,-0.00172295,0.0107429,0.374674
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1007,-1.49826,-5.5,17.9375,NA,NA,,0.325097,-0.00169735,0.00826635,0.324988
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1008,-1.49826,-5,17.9375,NA,NA,,0.27965,-0.00167439,0.0062008,0.279576
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1009,-1.49826,-4.5,17.9375,NA,NA,,0.238484,-0.00165399,0.00450856,0.238436
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1010,-1.49826,-4,17.9375,NA,NA,,0.2016,-0.00163608,0.00315261,0.201568
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1011,-1.49826,-3.5,17.9375,NA,NA,,0.169003,-0.00162056,0.0020963,0.168983
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1012,-1.49826,-3,17.9375,NA,NA,,0.140706,-0.00160734,0.00130316,0.140691
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1013,-1.49826,-2.5,17.9375,NA,NA,,0.116723,-0.00159633,0.000736619,0.11671
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1014,-1.49826,-2,17.9375,NA,NA,,0.0970704,-0.00158745,0.000359853,0.0970568
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1015,-1.49826,-1.5,17.9375,NA,NA,,0.0817644,-0.00158062,0.000135637,0.081749
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1016,-1.49826,-1,17.9375,NA,NA,,0.0708198,-0.00157579,2.63413E-05,0.0708023
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1017,-1.49826,-0.5,17.9375,NA,NA,,0.0642482,-0.00157291,-6.08932E-06,0.064229
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1018,-1.49826,0,17.9375,NA,NA,,0.0620569,-0.00157195,1.75676E-15,0.062037
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1019,-1.49826,0.5,17.9375,NA,NA,,0.0642482,-0.00157291,6.08932E-06,0.064229
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1020,-1.49826,1,17.9375,NA,NA,,0.0708198,-0.00157579,-2.63413E-05,0.0708023
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1021,-1.49826,1.5,17.9375,NA,NA,,0.0817644,-0.00158062,-0.000135637,0.081749
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1022,-1.49826,2,17.9375,NA,NA,,0.0970704,-0.00158745,-0.000359853,0.0970568
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1023,-1.49826,2.5,17.9375,NA,NA,,0.116723,-0.00159633,-0.000736619,0.11671
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1024,-1.49826,3,17.9375,NA,NA,,0.140706,-0.00160734,-0.00130316,0.140691
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1025,-1.49826,3.5,17.9375,NA,NA,,0.169003,-0.00162056,-0.0020963,0.168983
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1026,-1.49826,4,17.9375,NA,NA,,0.2016,-0.00163608,-0.00315261,0.201568
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1027,-1.49826,4.5,17.9375,NA,NA,,0.238484,-0.00165399,-0.00450856,0.238436
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1028,-1.49826,5,17.9375,NA,NA,,0.27965,-0.00167439,-0.0062008,0.279576
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1029,-1.49826,5.5,17.9375,NA,NA,,0.325097,-0.00169735,-0.00826635,0.324988
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1030,-1.49826,6,17.9375,NA,NA,,0.374832,-0.00172295,-0.0107429,0.374674
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1031,-1.49826,6.5,17.9375,NA,NA,,0.428865,-0.00175127,-0.0136689,0.428644
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1032,-1.49826,7,17.9375,NA,NA,,0.487215,-0.00178233,-0.017084,0.486913
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1033,-1.49826,7.5,17.9375,NA,NA,,0.549903,-0.00181615,-0.0210283,0.549498
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1034,-1.49826,8,17.9375,NA,NA,,0.616952,-0.00185272,-0.0255432,0.61642
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1035,-1.49826,8.5,17.9375,NA,NA,,0.688385,-0.00189197,-0.0306704,0.687699
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1036,-1.49826,9,17.9375,NA,NA,,0.764221,-0.00193378,-0.0364517,0.763349
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1037,-0.999486,-9,17.9722,NA,NA,,0.729883,-0.000646326,0.0364652,0.728971
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1038,-0.999486,-8.5,17.9722,NA,NA,,0.654024,-0.000618543,0.0306813,0.653304
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1039,-0.999486,-8,17.9722,NA,NA,,0.582568,-0.000592454,0.0255515,0.582007
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1040,-0.999486,-7.5,17.9722,NA,NA,,0.515496,-0.000568139,0.0210341,0.515067
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1041,-0.999486,-7,17.9722,NA,NA,,0.452787,-0.000545643,0.0170876,0.452464
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1042,-0.999486,-6.5,17.9722,NA,NA,,0.394418,-0.000524974,0.0136707,0.39418
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1043,-0.999486,-6,17.9722,NA,NA,,0.340368,-0.000506125,0.0107431,0.340198
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1044,-0.999486,-5.5,17.9722,NA,NA,,0.29062,-0.000489063,0.00826553,0.290502
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1045,-0.999486,-5,17.9722,NA,NA,,0.245163,-0.000473751,0.0061993,0.245085
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1046,-0.999486,-4.5,17.9722,NA,NA,,0.203992,-0.000460135,0.00450673,0.203941
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1047,-0.999486,-4,17.9722,NA,NA,,0.167105,-0.000448164,0.00315072,0.167075
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1048,-0.999486,-3.5,17.9722,NA,NA,,0.13451,-0.000437777,0.00209457,0.134493
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1049,-0.999486,-3,17.9722,NA,NA,,0.106215,-0.000428919,0.00130169,0.106206
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1050,-0.999486,-2.5,17.9722,NA,NA,,0.0822362,-0.000421531,0.00073547,0.0822319
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1051,-0.999486,-2,17.9722,NA,NA,,0.0625879,-0.000415564,0.00035901,0.0625855
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1052,-0.999486,-1.5,17.9722,NA,NA,,0.047286,-0.000410973,0.000135077,0.047284
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1053,-0.999486,-1,17.9722,NA,NA,,0.0363445,-0.000407722,2.60013E-05,0.0363422
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1054,-0.999486,-0.5,17.9722,NA,NA,,0.029775,-0.000405782,-6.24419E-06,0.0297722
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1055,-0.999486,0,17.9722,NA,NA,,0.0275842,-0.000405137,1.30606E-15,0.0275813
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1056,-0.999486,0.5,17.9722,NA,NA,,0.029775,-0.000405782,6.24419E-06,0.0297722
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1057,-0.999486,1,17.9722,NA,NA,,0.0363445,-0.000407722,-2.60013E-05,0.0363422
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1058,-0.999486,1.5,17.9722,NA,NA,,0.047286,-0.000410973,-0.000135077,0.047284
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1059,-0.999486,2,17.9722,NA,NA,,0.0625879,-0.000415564,-0.00035901,0.0625855
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1060,-0.999486,2.5,17.9722,NA,NA,,0.0822362,-0.000421531,-0.00073547,0.0822319
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1061,-0.999486,3,17.9722,NA,NA,,0.106215,-0.000428919,-0.00130169,0.106206
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1062,-0.999486,3.5,17.9722,NA,NA,,0.13451,-0.000437777,-0.00209457,0.134493
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1063,-0.999486,4,17.9722,NA,NA,,0.167105,-0.000448164,-0.00315072,0.167075
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1064,-0.999486,4.5,17.9722,NA,NA,,0.203992,-0.000460135,-0.00450673,0.203941
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1065,-0.999486,5,17.9722,NA,NA,,0.245163,-0.000473751,-0.0061993,0.245085
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1066,-0.999486,5.5,17.9722,NA,NA,,0.29062,-0.000489063,-0.00826553,0.290502
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1067,-0.999486,6,17.9722,NA,NA,,0.340368,-0.000506125,-0.0107431,0.340198
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1068,-0.999486,6.5,17.9722,NA,NA,,0.394418,-0.000524974,-0.0136707,0.39418
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1069,-0.999486,7,17.9722,NA,NA,,0.452787,-0.000545643,-0.0170876,0.452464
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1070,-0.999486,7.5,17.9722,NA,NA,,0.515496,-0.000568139,-0.0210341,0.515067
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1071,-0.999486,8,17.9722,NA,NA,,0.582568,-0.000592454,-0.0255515,0.582007
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1072,-0.999486,8.5,17.9722,NA,NA,,0.654024,-0.000618543,-0.0306813,0.653304
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1073,-0.999486,9,17.9722,NA,NA,,0.729883,-0.000646326,-0.0364652,0.728971
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1074,-0.499936,-9,17.9931,NA,NA,,0.709271,-0.000130246,0.0364731,0.708333
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1075,-0.499936,-8.5,17.9931,NA,NA,,0.633398,-0.000116381,0.0306876,0.632654
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1076,-0.499936,-8,17.9931,NA,NA,,0.561928,-0.00010336,0.0255563,0.561347
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1077,-0.499936,-7.5,17.9931,NA,NA,,0.494843,-9.12217E-05,0.0210375,0.494396
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1078,-0.499936,-7,17.9931,NA,NA,,0.432121,-7.99884E-05,0.0170896,0.431783
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1079,-0.499936,-6.5,17.9931,NA,NA,,0.37374,-6.96662E-05,0.0136716,0.37349
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1080,-0.499936,-6,17.9931,NA,NA,,0.319681,-6.02481E-05,0.0107432,0.3195
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1081,-0.499936,-5.5,17.9931,NA,NA,,0.269926,-5.17206E-05,0.00826495,0.269799
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1082,-0.499936,-5,17.9931,NA,NA,,0.224464,-4.40622E-05,0.00619833,0.224378
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1083,-0.499936,-4.5,17.9931,NA,NA,,0.183289,-3.72495E-05,0.00450557,0.183233
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1084,-0.499936,-4,17.9931,NA,NA,,0.146401,-3.12543E-05,0.00314954,0.146367
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1085,-0.499936,-3.5,17.9931,NA,NA,,0.113806,-2.60496E-05,0.00209348,0.113787
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1086,-0.499936,-3,17.9931,NA,NA,,0.0855143,-2.16064E-05,0.00130077,0.0855044
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1087,-0.499936,-2.5,17.9931,NA,NA,,0.0615382,-1.78991E-05,0.000734745,0.0615338
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1088,-0.499936,-2,17.9931,NA,NA,,0.0418931,-1.49022E-05,0.000358488,0.0418916
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1089,-0.499936,-1.5,17.9931,NA,NA,,0.0265942,-1.25953E-05,0.00013472,0.0265938
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1090,-0.499936,-1,17.9931,NA,NA,,0.0156552,-1.09603E-05,2.57914E-05,0.0156552
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1091,-0.499936,-0.5,17.9931,NA,NA,,0.00908698,-9.98477E-06,-6.34403E-06,0.00908698
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1092,-0.499936,0,17.9931,NA,NA,,0.00689684,-9.66047E-06,7.90396E-16,0.00689683
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1093,-0.499936,0.5,17.9931,NA,NA,,0.00908698,-9.98477E-06,6.34403E-06,0.00908698
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1094,-0.499936,1,17.9931,NA,NA,,0.0156552,-1.09603E-05,-2.57914E-05,0.0156552
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1095,-0.499936,1.5,17.9931,NA,NA,,0.0265942,-1.25953E-05,-0.00013472,0.0265938
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1096,-0.499936,2,17.9931,NA,NA,,0.0418931,-1.49022E-05,-0.000358488,0.0418916
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1097,-0.499936,2.5,17.9931,NA,NA,,0.0615382,-1.78991E-05,-0.000734745,0.0615338
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1098,-0.499936,3,17.9931,NA,NA,,0.0855143,-2.16064E-05,-0.00130077,0.0855044
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1099,-0.499936,3.5,17.9931,NA,NA,,0.113806,-2.60496E-05,-0.00209348,0.113787
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1100,-0.499936,4,17.9931,NA,NA,,0.146401,-3.12543E-05,-0.00314954,0.146367
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1101,-0.499936,4.5,17.9931,NA,NA,,0.183289,-3.72495E-05,-0.00450557,0.183233
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1102,-0.499936,5,17.9931,NA,NA,,0.224464,-4.40622E-05,-0.00619833,0.224378
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1103,-0.499936,5.5,17.9931,NA,NA,,0.269926,-5.17206E-05,-0.00826495,0.269799
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1104,-0.499936,6,17.9931,NA,NA,,0.319681,-6.02481E-05,-0.0107432,0.3195
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1105,-0.499936,6.5,17.9931,NA,NA,,0.37374,-6.96662E-05,-0.0136716,0.37349
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1106,-0.499936,7,17.9931,NA,NA,,0.432121,-7.99884E-05,-0.0170896,0.431783
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1107,-0.499936,7.5,17.9931,NA,NA,,0.494843,-9.12217E-05,-0.0210375,0.494396
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1108,-0.499936,8,17.9931,NA,NA,,0.561928,-0.00010336,-0.0255563,0.561347
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1109,-0.499936,8.5,17.9931,NA,NA,,0.633398,-0.000116381,-0.0306876,0.632654
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1110,-0.499936,9,17.9931,NA,NA,,0.709271,-0.000130246,-0.0364731,0.708333
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1111,0,-9,18,NA,NA,,0.702399,2.83973E-15,0.0364757,0.701451
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1112,0,-8.5,18,NA,NA,,0.626521,4.77352E-16,0.0306897,0.625769
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1113,0,-8,18,NA,NA,,0.555047,7.29596E-16,0.0255579,0.554458
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1114,0,-7.5,18,NA,NA,,0.487957,1.19286E-15,0.0210386,0.487503
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1115,0,-7,18,NA,NA,,0.425231,2.46342E-16,0.0170903,0.424887
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1116,0,-6.5,18,NA,NA,,0.366846,1.1487E-16,0.0136719,0.366592
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1117,0,-6,18,NA,NA,,0.312784,-1.09052E-15,0.0107432,0.312599
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,1118,0,-5.5,18,NA,NA,,0.263026,3.18732E-16,0.00826475,0.262896
